MT    41
1  1  -1.461  0.743  
34
12.63848 -1.7585e-03 4.9457e-03 3.5775e-02 -5.0694e-02 -2.7306e-02 4.2812e-02 -6.6077e-03 6.6693e-03 7.2186e-04 7.2186e-04 1.1226e-03 1.1226e-03 1.1226e-03 1.1226e-03 8.7337e-04 8.7337e-04 
8.55467 -1.3020e-03 3.0203e-03 2.5379e-02 -3.8450e-02 -1.9916e-02 3.2589e-02 -4.9751e-03 5.5221e-03 4.9238e-04 4.9238e-04 8.3894e-04 8.3894e-04 8.3894e-04 8.3894e-04 6.7394e-04 6.7394e-04 
5.79044 -1.0779e-03 2.3809e-03 1.9094e-02 -3.0340e-02 -1.4879e-02 2.5396e-02 -3.5143e-03 4.6058e-03 3.8718e-04 3.8718e-04 6.4967e-04 6.4967e-04 6.4967e-04 6.4967e-04 5.2234e-04 5.2234e-04 
3.91941 -8.7640e-04 1.9420e-03 1.4286e-02 -2.3702e-02 -1.0956e-02 1.9619e-02 -2.4432e-03 3.7300e-03 3.0715e-04 3.0715e-04 4.9875e-04 4.9875e-04 4.9875e-04 4.9875e-04 4.0039e-04 4.0039e-04 
2.65295 -6.6146e-04 1.5867e-03 1.0324e-02 -1.7807e-02 -7.7132e-03 1.4736e-02 -1.7260e-03 2.7975e-03 2.3794e-04 2.3794e-04 3.7006e-04 3.7006e-04 3.7006e-04 3.7006e-04 2.9577e-04 2.9577e-04 
1.79571 -3.5815e-04 1.2552e-03 7.6883e-03 -1.2830e-02 -5.5628e-03 1.0530e-02 -1.3115e-03 1.9661e-03 1.7674e-04 1.7674e-04 3.3022e-04 3.3022e-04 2.6693e-04 2.6693e-04 2.1221e-04 2.1221e-04 
1.21547 -9.0502e-05 9.6007e-04 6.1128e-03 -9.1300e-03 -4.2976e-03 7.3767e-03 -1.0772e-03 1.3355e-03 1.5495e-04 1.5495e-04 3.9533e-04 3.9533e-04 1.9370e-04 1.9370e-04 1.8133e-04 1.8133e-04 
0.82272 4.3411e-05 7.0578e-04 5.3670e-03 -6.7175e-03 -3.7507e-03 5.3372e-03 -9.5070e-04 9.3972e-04 1.5465e-04 1.5465e-04 4.6059e-04 4.6059e-04 1.8289e-04 1.8289e-04 1.8289e-04 1.8289e-04 
0.55688 9.8356e-05 4.4242e-04 5.0410e-03 -5.1180e-03 -3.5475e-03 4.0004e-03 -8.7810e-04 6.9441e-04 1.7052e-04 1.7052e-04 6.3219e-04 6.3219e-04 1.9402e-04 1.9402e-04 1.9402e-04 1.9402e-04 
0.37694 1.1093e-04 2.3695e-04 4.6599e-03 -3.9572e-03 -3.2877e-03 3.1012e-03 -8.5167e-04 5.0180e-04 1.8670e-04 1.8670e-04 1.2943e-03 1.2943e-03 2.0757e-04 2.0757e-04 2.0757e-04 2.0757e-04 
0.25514 8.7319e-05 9.5633e-05 4.2545e-03 -3.2274e-03 -2.9929e-03 2.6228e-03 -8.7078e-04 3.5768e-04 1.9999e-04 1.9999e-04 2.8082e-03 2.8082e-03 2.2210e-04 2.2210e-04 2.2210e-04 2.2210e-04 
0.17270 -3.9408e-06 -5.1685e-05 3.7448e-03 -2.7620e-03 -2.6344e-03 2.2401e-03 -8.7972e-04 3.4642e-04 1.2690e-04 1.2690e-04 1.3501e-03 1.3501e-03 3.7850e-04 3.7850e-04 3.7850e-04 3.7850e-04 
0.11689 -8.7403e-05 -9.4646e-05 3.2389e-03 -2.4293e-03 -2.2371e-03 1.9107e-03 -8.4238e-04 3.4915e-04 9.4223e-05 9.4223e-05 9.7617e-04 9.7617e-04 3.7348e-04 3.7348e-04 3.7348e-04 3.7348e-04 
0.07912 -1.5855e-04 -6.3619e-05 2.7546e-03 -2.1916e-03 -1.8235e-03 1.6258e-03 -7.6605e-04 3.5750e-04 1.1878e-04 1.1878e-04 2.2267e-03 2.2267e-03 1.5208e-04 1.5208e-04 1.5208e-04 1.5208e-04 
0.05356 -1.9988e-04 -5.6296e-05 2.2411e-03 -1.9648e-03 -1.4928e-03 1.3969e-03 -7.2723e-04 3.7592e-04 9.7873e-05 9.7873e-05 2.6263e-03 2.6263e-03 1.2293e-04 1.2293e-04 1.2293e-04 1.2293e-04 
0.03625 -1.8410e-04 -3.3917e-06 1.7787e-03 -1.7319e-03 -1.1996e-03 1.1766e-03 -6.2226e-04 3.4403e-04 8.9150e-05 8.9150e-05 2.7989e-03 2.7989e-03 1.1713e-04 1.1713e-04 1.1713e-04 1.1713e-04 
0.02454 -1.3309e-04 7.7744e-05 1.3730e-03 -1.5006e-03 -9.4297e-04 9.7033e-04 -4.7789e-04 2.8034e-04 9.3034e-05 9.3034e-05 2.7763e-03 2.7763e-03 1.2527e-04 1.2527e-04 1.2527e-04 1.2527e-04 
0.01661 -7.2498e-05 1.1129e-04 1.0419e-03 -1.2017e-03 -7.2026e-04 7.8598e-04 -3.9008e-04 2.6337e-04 4.0016e-05 4.0016e-05 6.2587e-04 6.2587e-04 5.0874e-05 5.0874e-05 5.0874e-05 5.0874e-05 
0.01124 -2.2567e-05 1.1590e-04 8.0935e-04 -1.0057e-03 -5.8559e-04 6.4363e-04 -3.1195e-04 2.4456e-04 2.4367e-05 2.4367e-05 3.6442e-05 3.6442e-05 2.4817e-05 2.4817e-05 2.4817e-05 2.4817e-05 
