MT    42
1  1  -2.671  19.713  
31
3.91941 -6.2418e-03 7.7848e-03 7.3636e-02 -4.0906e-02 -3.2872e-02 2.8177e-02 1.1555e-02 -4.6231e-03 2.0294e-03 2.0294e-03 2.4156e-03 2.4156e-03 2.4156e-03 2.4156e-03 1.6249e-03 1.6249e-03 
2.65295 -2.6396e-03 8.5235e-03 6.5985e-02 -3.6218e-02 -2.9607e-02 2.2414e-02 9.3155e-03 -4.8527e-03 1.8141e-03 1.8141e-03 2.1148e-03 2.1148e-03 2.1148e-03 2.1148e-03 1.3825e-03 1.3825e-03 
1.79571 4.5686e-03 8.7121e-03 5.8228e-02 -3.3353e-02 -2.6617e-02 1.8327e-02 5.2472e-03 -4.7496e-03 1.7985e-03 1.7985e-03 1.8627e-03 1.8627e-03 1.8627e-03 1.8627e-03 1.0586e-03 1.0586e-03 
1.21547 7.6172e-03 7.3346e-03 5.0321e-02 -3.0648e-02 -2.3417e-02 1.5246e-02 3.8987e-03 -4.2081e-03 1.7473e-03 1.7473e-03 1.6230e-03 1.6230e-03 1.6230e-03 1.6230e-03 8.8626e-04 8.8626e-04 
0.82272 9.0884e-03 5.3542e-03 4.3273e-02 -2.8184e-02 -2.0117e-02 1.3265e-02 2.8583e-03 -3.6241e-03 1.6338e-03 1.6338e-03 1.4110e-03 1.4110e-03 1.4110e-03 1.4110e-03 7.3823e-04 7.3823e-04 
0.55688 9.6238e-03 3.1626e-03 3.6854e-02 -2.5812e-02 -1.6692e-02 1.1897e-02 1.9564e-03 -3.0717e-03 1.4945e-03 1.4945e-03 1.2148e-03 1.2148e-03 1.2148e-03 1.2148e-03 6.0480e-04 6.0480e-04 
0.37694 8.7727e-03 1.3422e-03 3.0281e-02 -2.3344e-02 -1.3127e-02 1.0623e-02 1.0491e-03 -2.3368e-03 1.2895e-03 1.2895e-03 1.0164e-03 1.0164e-03 1.0164e-03 1.0164e-03 4.6039e-04 4.6039e-04 
0.25514 8.6992e-03 5.5341e-05 2.4564e-02 -2.0728e-02 -1.0312e-02 9.5829e-03 1.3015e-03 -2.3717e-03 4.4392e-03 4.4392e-03 2.0910e-03 2.0910e-03 1.4924e-03 1.4924e-03 1.4924e-03 1.4924e-03 
0.17270 8.7945e-03 -8.9866e-04 1.9611e-02 -1.7882e-02 -8.0845e-03 8.6247e-03 1.8141e-03 -2.5538e-03 6.8872e-03 6.8872e-03 3.2395e-03 3.2395e-03 2.3116e-03 2.3116e-03 2.3116e-03 2.3116e-03 
0.11689 7.4546e-03 -1.6997e-03 1.5107e-02 -1.4670e-02 -6.1390e-03 7.4650e-03 7.8789e-04 -1.5582e-03 5.2037e-03 5.2037e-03 2.9396e-03 2.9396e-03 1.8086e-03 1.8086e-03 1.8086e-03 1.8086e-03 
0.07912 7.1619e-03 -2.6731e-03 1.2136e-02 -1.2155e-02 -4.7578e-03 6.3169e-03 7.1151e-04 -1.1213e-03 4.2601e-03 4.2601e-03 2.4544e-03 2.4544e-03 1.3045e-03 1.3045e-03 1.3045e-03 1.3045e-03 
0.05356 7.0448e-03 -3.6356e-03 1.0051e-02 -1.0181e-02 -3.7187e-03 5.1909e-03 8.0199e-04 -9.2021e-04 3.6016e-03 3.6016e-03 1.8442e-03 1.8442e-03 8.6731e-04 8.6731e-04 8.6731e-04 8.6731e-04 
0.03625 5.6919e-03 -4.3400e-03 8.3453e-03 -8.5536e-03 -2.8178e-03 4.0993e-03 8.1403e-04 -7.4506e-04 1.8036e-03 1.8036e-03 1.3119e-03 1.3119e-03 4.6599e-04 4.6599e-04 4.6599e-04 4.6599e-04 
0.02454 4.2876e-03 -4.5603e-03 7.0166e-03 -7.2987e-03 -2.2297e-03 3.1963e-03 7.7030e-04 -5.4058e-04 1.0523e-03 1.0523e-03 9.8634e-04 9.8634e-04 3.0266e-04 3.0266e-04 3.0266e-04 3.0266e-04 
0.01661 2.8999e-03 -4.5672e-03 5.8832e-03 -6.2146e-03 -1.8427e-03 2.4215e-03 7.3135e-04 -4.3644e-04 7.2186e-04 7.2186e-04 7.6220e-04 7.6220e-04 2.2282e-04 2.2282e-04 2.2282e-04 2.2282e-04 
0.01124 1.5924e-03 -3.7766e-03 4.7957e-03 -5.1255e-03 -1.5777e-03 1.7174e-03 7.6548e-04 -4.2906e-04 4.0683e-04 4.0683e-04 5.5529e-04 5.5529e-04 1.6184e-04 1.6184e-04 1.5143e-04 1.5143e-04 
